Job Title,Company Name,Required Skills,Experience,Salary,Location,More Info
Git Engineer,Cotocus,"software design, hibernate, docker, git, testing tools, devops, software engineer, simulator, business environment, infrastructure, software developer",1 to 2 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/git-engineer-cotocus-bengaluru-bangalore-1-to-2-yrs-jobid-DEewPecu__SLASH__R5zpSvf__PLUS__uAgZw==&source=srp
PHP Developer,Cloud18 Infotech Pvt Ltd,"cakephp, laravel, wordpress, php developer, git, codeigniter, php, mysql, software developer",2 to 6 Years,As per Industry Standards,Lucknow (Uttar Pradesh),https://www.timesjobs.com/job-detail/php-developer-cloud18-infotech-pvt-ltd-lucknow-2-to-6-yrs-jobid-8WJi7bnPlCJzpSvf__PLUS__uAgZw==&source=srp
Senior Software Engineer / Software Engineer,CITYWEB,"c#, asp .net, oops, senior software engineer, software engineer, mvc, software developer, jquery, sql",1 to 4 Years,As per Industry Standards,Nagpur (Maharashtra),https://www.timesjobs.com/job-detail/senior-software-engineer-software-engineer-cityweb-nagpur-1-to-4-yrs-jobid-WHrfByy__PLUS__CHFzpSvf__PLUS__uAgZw==&source=srp
Wordpress Developer,BrandLoom Consulting,"wordpress, html5, php developer, javascript, wordpress developer, php, web development, technical skills, software developer",10 to 13 Years,As per Industry Standards,"Navi Mumbai (Maharashtra), Gurgaon (Haryana), Mumbai (Maharashtra)",https://www.timesjobs.com/job-detail/wordpress-developer-brandloom-consulting-navi-mumbai-gurgaon-mumbai-10-to-13-yrs-jobid-8VV__PLUS__K3nfA6NzpSvf__PLUS__uAgZw==&source=srp
Software Consultant,CAPITA,"software development, debugging techniques, unit testing, code refactoring, analytical approach, software engineering, software consultant, software developer",1 to 3 Years,As per Industry Standards,Pune (Maharashtra),https://www.timesjobs.com/job-detail/software-consultant-capita-pune-1-to-3-yrs-jobid-5ZNtVzR__PLUS__wzdzpSvf__PLUS__uAgZw==&source=srp
Dot Net Developer - Mid-level,Indus Net Technologies,"c# development dot net core sql server ssis expertise aws experience, software engineer, software developer",2 to 5 Years,As per Industry Standards,Kolkata (West Bengal),https://www.timesjobs.com/job-detail/dot-net-developer-mid-level-indus-net-technologies-kolkata-2-to-5-yrs-jobid-4RsbkrIm76hzpSvf__PLUS__uAgZw==&source=srp
"Senior Software Architect, Cyber Security",Nvidia Graphics Pvt Ltd,"security architecture, c programming, python development, linux systems, virtualization expertise, storage, system architect, software developer",8 to 11 Years,As per Industry Standards,Israel (Israel),https://www.timesjobs.com/job-detail/senior-software-architect-cyber-security-nvidia-graphics-pvt-ltd-israel-8-to-11-yrs-jobid-__SLASH__bm7UD1HJGFzpSvf__PLUS__uAgZw==&source=srp
Engr II-Embedded Software Development,Verizon Data Services India Pvt Ltd,"programming in c, c and oop, embedded linux development, networking basics, linux build tools, gcc, oops, software developer",1 to 3 Years,As per Industry Standards,"Chennai (Tamil Nadu), Hyderabad/ Secunderabad (Telangana)",https://www.timesjobs.com/job-detail/engr-ii-embedded-software-development-verizon-data-services-india-pvt-ltd-chennai-hyderabad-secunderabad-1-to-3-yrs-jobid-ZkFezBM7O4hzpSvf__PLUS__uAgZw==&source=srp
Java Developer,Headhuntersinc consultancy Private Limited,"oracle pl/sql, jsp, hibernate, ajax, jquery, sql, spring, java, senior software developer, oops, j2ee, debugging, mysql, mvc, oracle, struts, software developer, ioc, j2ee technologies",6 to 9 Years,As per Industry Standards,Chennai (Tamil Nadu),https://www.timesjobs.com/job-detail/java-developer-headhuntersinc-consultancy-private-limited-chennai-6-to-9-yrs-jobid-fdvkrhGZLPxzpSvf__PLUS__uAgZw==&source=srp
Principal Member of Technical Staff,ORACLE,"golang programming, kubernetes management, cloud services expertise, ci/cd practices, api design experience, security, oracle, software developer, unix",1 to 4 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/principal-member-of-technical-staff-oracle-hyderabad-secunderabad-1-to-4-yrs-jobid-AphjR__PLUS__UtGgJzpSvf__PLUS__uAgZw==&source=srp
Senior Software Engineer,Morningstar India Pvt Ltd,"net development, full stack development, angular framework, database management, agile methodology, oop, git, linux, debugging, mongodb, javascript, .net, software developer",4 to 6 Years,As per Industry Standards,"Delhi (Delhi), Navi Mumbai (Maharashtra)",https://www.timesjobs.com/job-detail/senior-software-engineer-morningstar-india-pvt-ltd-delhi-navi-mumbai-4-to-6-yrs-jobid-OEfwEW__SLASH__XVYNzpSvf__PLUS__uAgZw==&source=srp
Marketing,Route Mobile Limited,"analyst relations management, strategic communication, cross functional collaboration, market intelligence analysis, relationship development, messaging, leadership skills, software developer",1 to 4 Years,As per Industry Standards,Mumbai (Maharashtra),https://www.timesjobs.com/job-detail/marketing-route-mobile-limited-mumbai-1-to-4-yrs-jobid-A5UsSCZoQO9zpSvf__PLUS__uAgZw==&source=srp
Senior Software Engineer,Cargill India Pvt. Ltd.,"python frameworks, restful apis, micro services architecture, sql database management, cloud services (aws), git, senior software developer, technical skills, gateway",5 to 10 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/senior-software-engineer-cargill-india-pvt-ltd-bengaluru-bangalore-5-to-10-yrs-jobid-DiQTvVO08aNzpSvf__PLUS__uAgZw==&source=srp
"ION Group - Senior Fullstack Software Engineer, Budapest",ion trading india pvt. ltd.,"modern javascript frontend frameworks ci/cd practices agile methodologies api integration, sql, nosql, git, infrastructure, software engineer, software developer",5 to 8 Years,As per Industry Standards,Hungary (Hungary),https://www.timesjobs.com/job-detail/ion-group-senior-fullstack-software-engineer-budapest-ion-trading-india-pvt-ltd-5-to-8-yrs-jobid-EQzPxnfMdP1zpSvf__PLUS__uAgZw==&source=srp
AMD Private-Bengaluru-Associate-Software Engineering,Goldman Sachs Services Pvt Ltd,"software development, object oriented programming, database technologies, web application development, problem solving, software design, digitization, html, software engineering, software developer",3 to 6 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/amd-private-bengaluru-associate-software-engineering-goldman-sachs-services-pvt-ltd-bengaluru-bangalore-3-to-6-yrs-jobid-JucR8tire9dzpSvf__PLUS__uAgZw==&source=srp
Web Developer & Designer,Limra Softech India Pvt Ltd,"css, computer programming, wordpress, html5, jquery, web developer, html, web development, magento, javascript, web tools, php, software developer",2 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/web-developer-designer-limra-softech-india-pvt-ltd-bengaluru-bangalore-2-to-5-yrs-jobid-i__PLUS__fwQfDww__PLUS__tzpSvf__PLUS__uAgZw==&source=srp
Principal R&D Engineer - Implementation flow (physical synthesis / clock tree synthesis),ansysco anand,"software development, distributed systems, rtl power technology, c/c development, linux operating systems, software engineering, satellite, software developer",10 to 12 Years,As per Industry Standards,Noida/ Greater Noida (Uttar Pradesh),https://www.timesjobs.com/job-detail/principal-r-d-engineer-implementation-flow-physical-synthesis-clock-tree-synthesis-ansysco-anand-noida-greater-noida-10-to-12-yrs-jobid-0LCi6EOiTr9zpSvf__PLUS__uAgZw==&source=srp
Principal R&D Engineer - Implementation flow (physical synthesis / clock tree synthesis),ansysco anand,"software development, distributed systems, rtl power technology, c/c development, linux operating systems, software engineering, satellite, software developer",10 to 12 Years,As per Industry Standards,Noida/ Greater Noida (Uttar Pradesh),https://www.timesjobs.com/job-detail/principal-r-d-engineer-implementation-flow-physical-synthesis-clock-tree-synthesis-ansysco-anand-noida-greater-noida-10-to-12-yrs-jobid-Nwf1uoJtWo5zpSvf__PLUS__uAgZw==&source=srp
Job Title : MuleSoft Developer,W3Softech India Private Limited,"mule esb development, java development, soap and rest, application integration, technical design documents, mobile, java developer, api, software developer, java servlets",12 to 15 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/job-title-mulesoft-developer-w3softech-india-private-limited-hyderabad-secunderabad-12-to-15-yrs-jobid-mxQPBLjh21pzpSvf__PLUS__uAgZw==&source=srp
Dot Net MVC Developer,Whiz Solutions ( UK ),"c#, mvc framework, entity framework, ajax, jquery, javascript, sql, linq, .net, web api, software engineer, mvc, software developer",2 to 6 Years,As per Industry Standards,Ahmedabad (Gujarat),https://www.timesjobs.com/job-detail/dot-net-mvc-developer-whiz-solutions-uk-ahmedabad-2-to-6-yrs-jobid-48uO1WNIE85zpSvf__PLUS__uAgZw==&source=srp
Dotnet Developer,NUWARE SYSTEMS PVT LTD,"asp, net mvc, c#, sql development, analytical skills, communication skills, triggers, jquery, java, senior software developer, asp.net",3 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/dotnet-developer-nuware-systems-pvt-ltd-bengaluru-bangalore-3-to-5-yrs-jobid-y__SLASH__XnLxOKmedzpSvf__PLUS__uAgZw==&source=srp
Software Development Engineer II,Verizon Data Services India Pvt Ltd,"java programming, spring boot framework, software development lifecycle, problem solving skills, agile methodologies, debugging, software engineering, software developer",2 to 5 Years,As per Industry Standards,"Chennai (Tamil Nadu), Hyderabad/ Secunderabad (Telangana)",https://www.timesjobs.com/job-detail/software-development-engineer-ii-verizon-data-services-india-pvt-ltd-chennai-hyderabad-secunderabad-2-to-5-yrs-jobid-tdyIm__SLASH__TH311zpSvf__PLUS__uAgZw==&source=srp
Boomi Developer,NUWARE SYSTEMS PVT LTD,"backend apis/web services dell boomi integration analytical skills communication skills software integration security, rest, .net, software developer",5 to 8 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/boomi-developer-nuware-systems-pvt-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-Y__PLUS__oZ__SLASH__xviiE1zpSvf__PLUS__uAgZw==&source=srp
"Director, Regional Developer Relations - ROAP",Nvidia Graphics Pvt Ltd,"ai/ml expertise, cuda programming, gpu technology, business development, technical evangelism, problem solving, machine learning, messaging, software developer",10 to 13 Years,As per Industry Standards,Singapore (Singapore),https://www.timesjobs.com/job-detail/director-regional-developer-relations-roap-nvidia-graphics-pvt-ltd-singapore-10-to-13-yrs-jobid-7kjh9q1KvIlzpSvf__PLUS__uAgZw==&source=srp
"Software Engineer (C  , Graphics)",autodesk india pvt ltd,"software development, c programming, net framework, build systems, version control, web development, multithreading, cloud services, consultant, .net, software developer",2 to 3 Years,As per Industry Standards,Pune (Maharashtra),https://www.timesjobs.com/job-detail/software-engineer-c-graphics-autodesk-india-pvt-ltd-pune-2-to-3-yrs-jobid-Cb7zB41rvFdzpSvf__PLUS__uAgZw==&source=srp
Software Engineer II,Microsoft India Pvt Ltd,"cloud solutions development, coding in c/c, azure services experience, devops involvement, communication skills, security, java, c#, windows, infrastructure, software developer",3 to 6 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/software-engineer-ii-microsoft-india-pvt-ltd-bengaluru-bangalore-3-to-6-yrs-jobid-D9fbmMu2lpVzpSvf__PLUS__uAgZw==&source=srp
Application Developer,accenture,"go programming language, api integrations, sdk development, cloud platforms, agile development, docker, ruby, git, php, .net, software developer",3 to 6 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/application-developer-accenture-hyderabad-secunderabad-3-to-6-yrs-jobid-XUFlzHYCQQxzpSvf__PLUS__uAgZw==&source=srp
Senior Software Engineer,ECOLAB,"c# development, net core, microsoft azure, database management, excellent communication, oracle, visual studio, nosql, .net, software developer",5 to 6 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/senior-software-engineer-ecolab-bengaluru-bangalore-5-to-6-yrs-jobid-9Y7H4J5hFJlzpSvf__PLUS__uAgZw==&source=srp
Engineer Automation,SARTORIUS,"software development, automated testing, requirement analysis, memory optimization, documentation writing, software design, software engineering, software testing, vb, software developer",4 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/engineer-automation-sartorius-bengaluru-bangalore-4-to-5-yrs-jobid-2lys5Qyjs6xzpSvf__PLUS__uAgZw==&source=srp
NodeJS & WebRTC Developer,consilium software inc.,"webrtc, orchestration, html5, team player, sql, react.js, node.js, java, infrastructure, cti, software developer, crm",2 to 5 Years,As per Industry Standards,"Delhi (Delhi), Delhi/ NCR (Delhi)",https://www.timesjobs.com/job-detail/nodejs-webrtc-developer-consilium-software-inc-delhi-delhi-ncr-2-to-5-yrs-jobid-quwuaEyX7X9zpSvf__PLUS__uAgZw==&source=srp
Front End Developer,Pravaig Dynamics,"JavaScript, Advanced HTML/CSS, Rest APIs, React, Redux, rest, css, problem solving, javascript, oops, web development, html, software developer",2 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/front-end-developer-pravaig-dynamics-bengaluru-bangalore-2-to-5-yrs-jobid-AARdk4Q8l0VzpSvf__PLUS__uAgZw==&source=srp
ENM Executive,Saggio Insurance Marketing Pvt Ltd,"telecom technologies, oss, docker, nms, telecom oss, devops, linux, python, telecom domain, mobile, network management, software developer",2 to 5 Years,As per Industry Standards,"Kolkata (West Bengal), Pune (Maharashtra), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/enm-executive-saggio-insurance-marketing-pvt-ltd-kolkata-pune-bengaluru-bangalore-2-to-5-yrs-jobid-2ohUVK7IQnNzpSvf__PLUS__uAgZw==&source=srp
ENM Executive,Saggio Insurance Marketing Pvt Ltd,"telecom technologies, oss, docker, nms, telecom oss, devops, linux, python, telecom domain, mobile, network management, software developer",2 to 5 Years,As per Industry Standards,"Kolkata (West Bengal), Pune (Maharashtra), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/enm-executive-saggio-insurance-marketing-pvt-ltd-kolkata-pune-bengaluru-bangalore-2-to-5-yrs-jobid-DCn1AB2ZG__PLUS__5zpSvf__PLUS__uAgZw==&source=srp
ENM Executive,Saggio Insurance Marketing Pvt Ltd,"telecom technologies, oss, docker, nms, telecom oss, devops, linux, python, telecom domain, mobile, network management, software developer",2 to 5 Years,As per Industry Standards,"Kolkata (West Bengal), Pune (Maharashtra), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/enm-executive-saggio-insurance-marketing-pvt-ltd-kolkata-pune-bengaluru-bangalore-2-to-5-yrs-jobid-Y2fVY__SLASH__xL97pzpSvf__PLUS__uAgZw==&source=srp
IAM DevOps Engineer,Saggio Insurance Marketing Pvt Ltd,"css, html5, bootstrap, jquery, java, iam, devops, mysql, python, rdbms, oracle, javascript, spring boot, groovy, software developer",2 to 6 Years,As per Industry Standards,"Gurgaon (Haryana), Delhi (Delhi), Delhi/ NCR (Delhi), Kolkata (West Bengal), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/iam-devops-engineer-saggio-insurance-marketing-pvt-ltd-gurgaon-delhi-delhi-ncr-kolkata-bengaluru-bangalore-2-to-6-yrs-jobid-MihyV0PJC__SLASH__ZzpSvf__PLUS__uAgZw==&source=srp
IAM DevOps Engineer,Saggio Insurance Marketing Pvt Ltd,"css, html5, bootstrap, jquery, java, iam, devops, mysql, python, rdbms, oracle, javascript, spring boot, groovy, software developer",2 to 6 Years,As per Industry Standards,"Gurgaon (Haryana), Delhi (Delhi), Delhi/ NCR (Delhi), Kolkata (West Bengal), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/iam-devops-engineer-saggio-insurance-marketing-pvt-ltd-gurgaon-delhi-delhi-ncr-kolkata-bengaluru-bangalore-2-to-6-yrs-jobid-lCIskkiB__PLUS__9JzpSvf__PLUS__uAgZw==&source=srp
IAM DevOps Engineer,Saggio Insurance Marketing Pvt Ltd,"css, html5, bootstrap, jquery, java, iam, devops, mysql, python, rdbms, oracle, javascript, spring boot, groovy, software developer",2 to 6 Years,As per Industry Standards,"Gurgaon (Haryana), Delhi (Delhi), Delhi/ NCR (Delhi), Kolkata (West Bengal), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/iam-devops-engineer-saggio-insurance-marketing-pvt-ltd-gurgaon-delhi-delhi-ncr-kolkata-bengaluru-bangalore-2-to-6-yrs-jobid-4ej0CzRDMMFzpSvf__PLUS__uAgZw==&source=srp
ENM Developer,transtrack,"telecom technologies, oss, docker, nms, telecom oss, devops, linux, python, telecom domain, mobile, network management, software developer",2 to 5 Years,As per Industry Standards,"Kolkata (West Bengal), Pune (Maharashtra), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/enm-developer-transtrack-kolkata-pune-bengaluru-bangalore-2-to-5-yrs-jobid-M9qd__PLUS__MV71K1zpSvf__PLUS__uAgZw==&source=srp
ENM Developer,transtrack,"telecom technologies, oss, docker, nms, telecom oss, devops, linux, python, telecom domain, mobile, network management, software developer",2 to 5 Years,As per Industry Standards,"Kolkata (West Bengal), Pune (Maharashtra), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/enm-developer-transtrack-kolkata-pune-bengaluru-bangalore-2-to-5-yrs-jobid-FOTLwRfv4glzpSvf__PLUS__uAgZw==&source=srp
ENM Developer,transtrack,"telecom technologies, oss, docker, nms, telecom oss, devops, linux, python, telecom domain, mobile, network management, software developer",2 to 5 Years,As per Industry Standards,"Kolkata (West Bengal), Pune (Maharashtra), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/enm-developer-transtrack-kolkata-pune-bengaluru-bangalore-2-to-5-yrs-jobid-hIMHu2pUU5dzpSvf__PLUS__uAgZw==&source=srp
IAM DevOps Engineer,transtrack,"css, html5, bootstrap, jquery, java, iam, devops, mysql, python, rdbms, oracle, javascript, spring boot, groovy, software developer",2 to 6 Years,As per Industry Standards,"Gurgaon (Haryana), Delhi (Delhi), Delhi/ NCR (Delhi), Kolkata (West Bengal), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/iam-devops-engineer-transtrack-gurgaon-delhi-delhi-ncr-kolkata-bengaluru-bangalore-2-to-6-yrs-jobid-oIR6Us4GaiZzpSvf__PLUS__uAgZw==&source=srp
IAM DevOps Engineer,transtrack,"css, html5, bootstrap, jquery, java, iam, devops, mysql, python, rdbms, oracle, javascript, spring boot, groovy, software developer",2 to 6 Years,As per Industry Standards,"Gurgaon (Haryana), Delhi (Delhi), Delhi/ NCR (Delhi), Kolkata (West Bengal), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/iam-devops-engineer-transtrack-gurgaon-delhi-delhi-ncr-kolkata-bengaluru-bangalore-2-to-6-yrs-jobid-em4BU__PLUS____SLASH__QJbhzpSvf__PLUS__uAgZw==&source=srp
IAM DevOps Engineer,transtrack,"css, html5, bootstrap, jquery, java, iam, devops, mysql, python, rdbms, oracle, javascript, spring boot, groovy, software developer",2 to 6 Years,As per Industry Standards,"Gurgaon (Haryana), Delhi (Delhi), Delhi/ NCR (Delhi), Kolkata (West Bengal), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/iam-devops-engineer-transtrack-gurgaon-delhi-delhi-ncr-kolkata-bengaluru-bangalore-2-to-6-yrs-jobid-Bn8CMKvRrm9zpSvf__PLUS__uAgZw==&source=srp
Wordpress developer,SEVEN CONSULTANCY,"rest, authoring, wordpress, html5, lamp, ajax, jquery, javascript, wordpress developer, wamp, html, api, website development, software developer",1 to 4 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/wordpress-developer-seven-consultancy-hyderabad-secunderabad-1-to-4-yrs-jobid-34wMiQh9IzRzpSvf__PLUS__uAgZw==&source=srp
Senior Software Engineer,ECOLAB,"c# programming, net core development, microsoft azure functions, relational databases, software development, oracle, visual studio, nosql, .net, software developer",5 to 6 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/senior-software-engineer-ecolab-bengaluru-bangalore-5-to-6-yrs-jobid-TXJiR7GFipBzpSvf__PLUS__uAgZw==&source=srp
Dot Net Developer,SEVEN CONSULTANCY,"c#, rest, c, entity framework, windows, sql, elastic search, devops, asp.net, software engineering, web api, mvc, api, software developer, mongodb",2 to 5 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/dot-net-developer-seven-consultancy-hyderabad-secunderabad-2-to-5-yrs-jobid-bKB6Eiryj__PLUS__hzpSvf__PLUS__uAgZw==&source=srp
Engineer Automation,SARTORIUS,"software testing, automation software, object oriented programming, quality assurance, biopharma equipment, software design, software engineering, vb, software developer",3 to 5 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/engineer-automation-sartorius-bengaluru-bangalore-3-to-5-yrs-jobid-tp__SLASH__9UtDRSbFzpSvf__PLUS__uAgZw==&source=srp
Senior Software Development Engineer in Test,Interactive Brokers,"python proficiency, trading applications knowledge, automation framework design, linux experience, continuous integration pipeline, docker, git, management systems, software developer",7 to 10 Years,As per Industry Standards,Mumbai (Maharashtra),https://www.timesjobs.com/job-detail/senior-software-development-engineer-in-test-interactive-brokers-mumbai-7-to-10-yrs-jobid-QjqWO8yjqaJzpSvf__PLUS__uAgZw==&source=srp
Senior Machine Learning Engineer,BAKER HUGHES,"machine learning engineering, python backend development, production deployment, software development best practices, cross functional collaboration, devops, software engineering, software developer",5 to 8 Years,As per Industry Standards,Pune (Maharashtra),https://www.timesjobs.com/job-detail/senior-machine-learning-engineer-baker-hughes-pune-5-to-8-yrs-jobid-oXg8HDSfFjVzpSvf__PLUS__uAgZw==&source=srp
Lead Engineer/Senior SW Engineer,Thales,"c programming, multi threading, linux internals, networking concepts, problem solving, udp, security, team player, identity management, infrastructure, software developer",1 to 4 Years,As per Industry Standards,"Bengaluru/ Bangalore (Karnataka), Delhi (Delhi), Hyderabad/ Secunderabad (Telangana), Noida/ Greater Noida (Uttar Pradesh), Gurgaon (Haryana)",https://www.timesjobs.com/job-detail/lead-engineer-senior-sw-engineer-thales-bengaluru-bangalore-delhi-hyderabad-secunderabad-noida-greater-noida-gurgaon-1-to-4-yrs-jobid-xA4TiUYIfT9zpSvf__PLUS__uAgZw==&source=srp
AI ML Developer (1 Position),ACE INFOWAY PVT. LTD.,"machine learning models, data analysis tools, python programming, cloud deployment, ai algorithms, software design, sql, java, data structures, software developer",2 to 4 Years,As per Industry Standards,Ahmedabad (Gujarat),https://www.timesjobs.com/job-detail/ai-ml-developer-1-position-ace-infoway-pvt-ltd-ahmedabad-2-to-4-yrs-jobid-CHgP4COprsxzpSvf__PLUS__uAgZw==&source=srp
ShopifyDeveloper (1 Position),ACE INFOWAY PVT. LTD.,"shopify liquid development, html/css proficiency, javascript expertise, api integration skills, problem solving ability, security, git, software developer",2 to 5 Years,As per Industry Standards,Ahmedabad (Gujarat),https://www.timesjobs.com/job-detail/shopifydeveloper-1-position-ace-infoway-pvt-ltd-ahmedabad-2-to-5-yrs-jobid-RX__PLUS__CKpWx2fNzpSvf__PLUS__uAgZw==&source=srp
JavaScript Developer (1 Position),ACE INFOWAY PVT. LTD.,"javascript development, html, css proficiency, problem solving skills, code review participation, communication skills, javascript developer, software developer",2 to 5 Years,As per Industry Standards,Ahmedabad (Gujarat),https://www.timesjobs.com/job-detail/javascript-developer-1-position-ace-infoway-pvt-ltd-ahmedabad-2-to-5-yrs-jobid-uIcz0oDCwq5zpSvf__PLUS__uAgZw==&source=srp
Embedded Systems Engineers,Sivaltech Pvt. Ltd,"algorithms, debugger, linux internals, storage, rtos, debugging, ftl, c, sas, operating system, embedded software, developer studio, c programming",2 to 6 Years,As per Industry Standards,"Hyderabad/ Secunderabad (Telangana), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/embedded-systems-engineers-sivaltech-pvt-ltd-hyderabad-secunderabad-bengaluru-bangalore-2-to-6-yrs-jobid-mUFuySiqxRJzpSvf__PLUS__uAgZw==&source=srp
Sr.MVC Developer,SEVEN CONSULTANCY,"c#, rest, css, entity framework, ajax, jquery, javascript, sql, linq, xml, asp.net, json, html, mvc, software developer",2 to 5 Years,As per Industry Standards,"Navi Mumbai (Maharashtra), Mumbai (Maharashtra), Thane (Maharashtra)",https://www.timesjobs.com/job-detail/sr-mvc-developer-seven-consultancy-navi-mumbai-mumbai-thane-2-to-5-yrs-jobid-2FTX5hZDqytzpSvf__PLUS__uAgZw==&source=srp
Converse Placement Services India Pvt. Ltd.,Converse Placement services,"net core fullstack, angular, unit testing, net core nosql, c#, mongodb, asp, net, asp.net, software engineer, software developer",3 to 9 Years,As per Industry Standards,"Bengaluru/ Bangalore (Karnataka), Pune (Maharashtra), Hyderabad/ Secunderabad (Telangana)",https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-bengaluru-bangalore-pune-hyderabad-secunderabad-3-to-9-yrs-jobid-YWmfagoaPp5zpSvf__PLUS__uAgZw==&source=srp
Converse Placement Services India Pvt. Ltd.,Converse Placement services,"java design and architecture, java/jee, javascript, node js, react, react.js, node.js, j2ee, software engineer, software developer",8 to 11 Years,As per Industry Standards,Hyderabad/ Secunderabad (Telangana),https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-hyderabad-secunderabad-8-to-11-yrs-jobid-__SLASH__ZHcseWcovdzpSvf__PLUS__uAgZw==&source=srp
Converse Placement Services India Pvt. Ltd.,Converse Placement services,"salesforce, lightning, integration, sales cloud, communication skills, rest api, ant, triggers, apex, security, git, software engineer, software developer",8 to 12 Years,As per Industry Standards,"Bengaluru/ Bangalore (Karnataka), Hyderabad/ Secunderabad (Telangana), Kolkata (West Bengal), Noida/ Greater Noida (Uttar Pradesh)",https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-bengaluru-bangalore-hyderabad-secunderabad-kolkata-noida-greater-noida-8-to-12-yrs-jobid-us9m9OSMn__SLASH__lzpSvf__PLUS__uAgZw==&source=srp
Converse Placement Services India Pvt. Ltd.,Converse Placement services,"c/c programming, embedded software, rtos, communication protocols, debugging, usb, oops, software engineer, c programming, software developer",5 to 8 Years,As per Industry Standards,"Bengaluru/ Bangalore (Karnataka), Pune (Maharashtra)",https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-bengaluru-bangalore-pune-5-to-8-yrs-jobid-m9JjnOJXBzVzpSvf__PLUS__uAgZw==&source=srp
Java Developer,SYNECHRON,"java expertise, problem solving, software development, debugging skills, team collaboration, software engineering, technical skills, software developer, java programming",3 to 7 Years,As per Industry Standards,Mumbai (Maharashtra),https://www.timesjobs.com/job-detail/java-developer-synechron-mumbai-3-to-7-yrs-jobid-weJsMv6qJthzpSvf__PLUS__uAgZw==&source=srp
.Net Developer,INTERSOFTKK ( INDIA ) PVT. LTD.,".net technologies, advanced c, sql, database, xml, technology consulting, c#, messaging, xaml, linq, .net, software developer, soap, forms",3 to 8 Years,As per Industry Standards,Bengaluru/ Bangalore (Karnataka),https://www.timesjobs.com/job-detail/net-developer-intersoftkk-india-pvt-ltd-bengaluru-bangalore-3-to-8-yrs-jobid-ZmuniqwqspJzpSvf__PLUS__uAgZw==&source=srp
Converse Placement Services India Pvt. Ltd.,Converse Placement services,"angular, typescript, frontend development, ui design, rest api, bootstrap, git, debugging, json, software engineer, javascript, software developer",8 to 11 Years,As per Industry Standards,"Chennai (Tamil Nadu), Bengaluru/ Bangalore (Karnataka)",https://www.timesjobs.com/job-detail/converse-placement-services-india-pvt-ltd-converse-placement-services-chennai-bengaluru-bangalore-8-to-11-yrs-jobid-VEJPhesXD4xzpSvf__PLUS__uAgZw==&source=srp
